source_attribute_id,target_attribute_name
www.hardware-planet.it//larghezza imballo,packaging_dimension
www.hardware-planet.it//larghezza imballo,packaging_width
www.hardware-planet.it//luminosità,screen_brightness
www.hardware-planet.it//luminosità schermo,screen_brightness
www.hardware-planet.it//modalità video supportate,supported_resolution
www.hardware-planet.it//peso,monitor_weight
www.hardware-planet.it//peso incluso imballo,packaging_weight
www.hardware-planet.it//peso prodotto con supporto,monitor_weight_with_stand
www.hardware-planet.it//profondità,monitor_depth
www.hardware-planet.it//profondità,monitor_dimension
www.hardware-planet.it//profondità con supporto,monitor_depth_with_stand
www.hardware-planet.it//profondità con supporto,monitor_dimension_with_stand
www.hardware-planet.it//profondità imballo,packaging_depth
www.hardware-planet.it//profondità imballo,packaging_dimension
www.hardware-planet.it//range di scansione orizzontale,horizontal_refresh_rate_max
www.hardware-planet.it//range di scansione orizzontale,horizontal_refresh_rate_range
www.hardware-planet.it//range di umidità di funzionamento,working_humidity
www.hardware-planet.it//rapporto daspetto,supported_aspect_ratio
www.hardware-planet.it//rapporto di contrasto,contrast_ratio_static
www.hardware-planet.it//rapporto di contrasto dinamico,contrast_ratio_dynamic
www.hardware-planet.it//regolazioni formato schermo,supported_aspect_ratio
www.hardware-planet.it//risoluzione,supported_resolution
www.hardware-planet.it//risoluzione massima,supported_resolution
www.hardware-planet.it//risoluzioni grafiche supportate,supported_resolution
www.hardware-planet.it//tempo di risposta,response_time
www.hardware-planet.it//umidità,working_humidity
www.hardware-planet.it//velocità refresh orizzontale,horizontal_refresh_rate_max
www.hardware-planet.it//velocità refresh orizzontale,horizontal_refresh_rate_range
www.hardware-planet.it//velocità refresh verticale,vertical_refresh_rate_max
www.hardware-planet.it//velocità refresh verticale,vertical_refresh_rate_range
www.imldirect.it//aspect ratio,supported_aspect_ratio
www.imldirect.it//brightness,screen_brightness
www.imldirect.it//colour support,number_of_colors
www.imldirect.it//contrast ratio,contrast_ratio_static
www.imldirect.it//depth,monitor_depth
www.imldirect.it//depth,monitor_dimension
www.imldirect.it//depth with stand,monitor_depth_with_stand
www.imldirect.it//depth with stand,monitor_dimension_with_stand
www.imldirect.it//height,monitor_dimension
www.imldirect.it//height,monitor_height
www.imldirect.it//height with stand,monitor_dimension_with_stand
www.imldirect.it//height with stand,monitor_height_with_stand
www.imldirect.it//limited warranty,warranty_duration
www.imldirect.it//maximum resolution,supported_resolution
www.imldirect.it//offmode power consumption,power_consumption_standy
www.imldirect.it//operating power consumption,power_consumption_max
www.imldirect.it//product name,screen_size_diagonal
www.imldirect.it//response time,response_time
www.imldirect.it//screen size,screen_size_diagonal
www.imldirect.it//standard refresh rate,vertical_refresh_rate_max
www.imldirect.it//standard refresh rate,vertical_refresh_rate_range
www.imldirect.it//standby power consumption,power_consumption_standy
www.imldirect.it//weight approximate,monitor_weight
www.imldirect.it//weight with stand approximate,monitor_weight_with_stand
www.imldirect.it//width,monitor_dimension
www.imldirect.it//width,monitor_width
www.imldirect.it//width with stand,monitor_dimension_with_stand
www.imldirect.it//width with stand,monitor_width_with_stand
www.itenergy.co.uk//aspect ratio,supported_aspect_ratio
www.itenergy.co.uk//brightness,screen_brightness
www.itenergy.co.uk//colour support,number_of_colors
www.itenergy.co.uk//contrast ratio,contrast_ratio_static
www.itenergy.co.uk//depth,monitor_depth
www.itenergy.co.uk//depth,monitor_dimension
www.itenergy.co.uk//depth with stand,monitor_depth_with_stand
www.itenergy.co.uk//depth with stand,monitor_dimension_with_stand
www.itenergy.co.uk//height,monitor_dimension
www.itenergy.co.uk//height,monitor_height
www.itenergy.co.uk//height with stand,monitor_dimension_with_stand
www.itenergy.co.uk//height with stand,monitor_height_with_stand
www.itenergy.co.uk//limited warranty,warranty_duration
www.itenergy.co.uk//maximum resolution,supported_resolution
www.itenergy.co.uk//offmode power consumption,power_consumption_standy
www.itenergy.co.uk//operating power consumption,power_consumption_max
www.itenergy.co.uk//product name,screen_size_diagonal
www.itenergy.co.uk//response time,response_time
www.itenergy.co.uk//screen size,screen_size_diagonal
www.itenergy.co.uk//standard refresh rate,vertical_refresh_rate_max
www.itenergy.co.uk//standard refresh rate,vertical_refresh_rate_range
www.itenergy.co.uk//standby power consumption,power_consumption_standy
www.itenergy.co.uk//weight approximate,monitor_weight
www.itenergy.co.uk//weight with stand approximate,monitor_weight_with_stand
www.itenergy.co.uk//width,monitor_dimension
www.itenergy.co.uk//width,monitor_width
www.itenergy.co.uk//width with stand,monitor_dimension_with_stand
www.itenergy.co.uk//width with stand,monitor_width_with_stand
www.jrlinton.co.uk//aspect ratio,supported_aspect_ratio
www.jrlinton.co.uk//brightness,screen_brightness
www.jrlinton.co.uk//colour support,number_of_colors
www.jrlinton.co.uk//contrast ratio,contrast_ratio_static
www.jrlinton.co.uk//depth,monitor_depth
www.jrlinton.co.uk//depth,monitor_dimension
www.jrlinton.co.uk//depth with stand,monitor_depth_with_stand
www.jrlinton.co.uk//depth with stand,monitor_dimension_with_stand
www.jrlinton.co.uk//height,monitor_dimension
www.jrlinton.co.uk//height,monitor_height
www.jrlinton.co.uk//height with stand,monitor_dimension_with_stand
www.jrlinton.co.uk//height with stand,monitor_height_with_stand
www.jrlinton.co.uk//limited warranty,warranty_duration
www.jrlinton.co.uk//maximum resolution,supported_resolution
www.jrlinton.co.uk//offmode power consumption,power_consumption_standy
www.jrlinton.co.uk//operating power consumption,power_consumption_max
www.jrlinton.co.uk//product name,screen_size_diagonal
www.jrlinton.co.uk//response time,response_time
www.jrlinton.co.uk//screen size,screen_size_diagonal
www.jrlinton.co.uk//standard refresh rate,vertical_refresh_rate_max
www.jrlinton.co.uk//standard refresh rate,vertical_refresh_rate_range
www.jrlinton.co.uk//standby power consumption,power_consumption_standy
www.jrlinton.co.uk//weight approximate,monitor_weight
www.jrlinton.co.uk//weight with stand approximate,monitor_weight_with_stand
www.jrlinton.co.uk//width,monitor_dimension
www.jrlinton.co.uk//width,monitor_width
www.jrlinton.co.uk//width with stand,monitor_dimension_with_stand
www.jrlinton.co.uk//width with stand,monitor_width_with_stand
www.kingsfieldcomputers.co.uk//aspect ratio,supported_aspect_ratio
www.kingsfieldcomputers.co.uk//brightness,screen_brightness
www.kingsfieldcomputers.co.uk//colour support,number_of_colors
www.kingsfieldcomputers.co.uk//contrast ratio,contrast_ratio_static
www.kingsfieldcomputers.co.uk//depth,monitor_depth
www.kingsfieldcomputers.co.uk//depth,monitor_dimension
www.kingsfieldcomputers.co.uk//depth with stand,monitor_depth_with_stand
www.kingsfieldcomputers.co.uk//depth with stand,monitor_dimension_with_stand
www.kingsfieldcomputers.co.uk//height,monitor_dimension
www.kingsfieldcomputers.co.uk//height,monitor_height
www.kingsfieldcomputers.co.uk//height with stand,monitor_dimension_with_stand
www.kingsfieldcomputers.co.uk//height with stand,monitor_height_with_stand
www.kingsfieldcomputers.co.uk//limited warranty,warranty_duration
www.kingsfieldcomputers.co.uk//maximum resolution,supported_resolution
www.kingsfieldcomputers.co.uk//offmode power consumption,power_consumption_standy
www.kingsfieldcomputers.co.uk//operating power consumption,power_consumption_max
www.kingsfieldcomputers.co.uk//product name,screen_size_diagonal
www.kingsfieldcomputers.co.uk//response time,response_time
www.kingsfieldcomputers.co.uk//screen size,screen_size_diagonal
www.kingsfieldcomputers.co.uk//standard refresh rate,vertical_refresh_rate_max
www.kingsfieldcomputers.co.uk//standard refresh rate,vertical_refresh_rate_range
www.kingsfieldcomputers.co.uk//standby power consumption,power_consumption_standy
www.kingsfieldcomputers.co.uk//weight approximate,monitor_weight
www.kingsfieldcomputers.co.uk//weight with stand approximate,monitor_weight_with_stand
www.kingsfieldcomputers.co.uk//width,monitor_dimension
www.kingsfieldcomputers.co.uk//width,monitor_width
www.kingsfieldcomputers.co.uk//width with stand,monitor_dimension_with_stand
www.kingsfieldcomputers.co.uk//width with stand,monitor_width_with_stand
www.makingbuyingeasy.co.uk//aspect ratio,supported_aspect_ratio
www.makingbuyingeasy.co.uk//contrast ratio dynamic,contrast_ratio_dynamic
www.makingbuyingeasy.co.uk//contrast ratio typical,contrast_ratio_static
www.makingbuyingeasy.co.uk//depth,monitor_depth
www.makingbuyingeasy.co.uk//depth,monitor_dimension
www.makingbuyingeasy.co.uk//depth with stand,monitor_depth_with_stand
www.makingbuyingeasy.co.uk//depth with stand,monitor_dimension_with_stand
www.makingbuyingeasy.co.uk//digital horizontal frequency,digital_horizontal_refresh_rate_max
www.makingbuyingeasy.co.uk//digital horizontal frequency,digital_horizontal_refresh_rate_range
www.makingbuyingeasy.co.uk//digital vertical frequency,digital_vertical_refresh_rate_max
www.makingbuyingeasy.co.uk//digital vertical frequency,digital_vertical_refresh_rate_range
www.makingbuyingeasy.co.uk//dimensions w x d x h with stand,monitor_depth_with_stand
www.makingbuyingeasy.co.uk//dimensions w x d x h with stand,monitor_dimension_with_stand
www.makingbuyingeasy.co.uk//dimensions w x d x h with stand,monitor_height_with_stand
www.makingbuyingeasy.co.uk//dimensions w x d x h with stand,monitor_width_with_stand
www.makingbuyingeasy.co.uk//display brightness,screen_brightness
www.makingbuyingeasy.co.uk//display diagonal,screen_size_diagonal
www.makingbuyingeasy.co.uk//display diagonal metric,screen_size_diagonal
www.makingbuyingeasy.co.uk//display number of colours,number_of_colors
www.makingbuyingeasy.co.uk//display resolution,supported_resolution
www.makingbuyingeasy.co.uk//height,monitor_dimension
www.makingbuyingeasy.co.uk//height,monitor_height
www.makingbuyingeasy.co.uk//height with stand,monitor_dimension_with_stand
www.makingbuyingeasy.co.uk//height with stand,monitor_height_with_stand
www.makingbuyingeasy.co.uk//horizontal scan range,horizontal_refresh_rate_max
www.makingbuyingeasy.co.uk//horizontal scan range,horizontal_refresh_rate_range
www.makingbuyingeasy.co.uk//input frequency,input_frequency
www.makingbuyingeasy.co.uk//number of colours,number_of_colors
www.makingbuyingeasy.co.uk//operating altitude,operating_working_altitude
www.makingbuyingeasy.co.uk//operating relative humidity hh,working_humidity
www.makingbuyingeasy.co.uk//operating temperature tt,working_temperature_max
www.makingbuyingeasy.co.uk//operating temperature tt,working_temperature_min
www.makingbuyingeasy.co.uk//operating temperature tt,working_temperature_range
www.makingbuyingeasy.co.uk//package dimensions wxdxh,packaging_depth
www.makingbuyingeasy.co.uk//package dimensions wxdxh,packaging_dimension
www.makingbuyingeasy.co.uk//package dimensions wxdxh,packaging_height
www.makingbuyingeasy.co.uk//package dimensions wxdxh,packaging_width
www.makingbuyingeasy.co.uk//packaging depth,packaging_depth
www.makingbuyingeasy.co.uk//packaging depth,packaging_dimension
www.makingbuyingeasy.co.uk//packaging height,packaging_dimension
www.makingbuyingeasy.co.uk//packaging height,packaging_height
www.makingbuyingeasy.co.uk//packaging width,packaging_dimension
www.makingbuyingeasy.co.uk//packaging width,packaging_width
www.makingbuyingeasy.co.uk//pixel pitch,pixel_pitch
www.makingbuyingeasy.co.uk//power consumption max,power_consumption_max
www.makingbuyingeasy.co.uk//power consumption off,power_consumption_standy
www.makingbuyingeasy.co.uk//power consumption powersave,power_consumption_standy
www.makingbuyingeasy.co.uk//power consumption standby,power_consumption_standy
www.makingbuyingeasy.co.uk//power consumption typical,power_consumption_max
www.makingbuyingeasy.co.uk//relative humidity,working_humidity
www.makingbuyingeasy.co.uk//response time,response_time
www.makingbuyingeasy.co.uk//storage relative humidity hh,working_humidity
www.makingbuyingeasy.co.uk//storage temperature tt,working_temperature_max
www.makingbuyingeasy.co.uk//storage temperature tt,working_temperature_min
www.makingbuyingeasy.co.uk//storage temperature tt,working_temperature_range
www.makingbuyingeasy.co.uk//supported graphics resolutions,supported_resolution
www.makingbuyingeasy.co.uk//supported video modes,supported_resolution
www.makingbuyingeasy.co.uk//vertical scan range,vertical_refresh_rate_max
www.makingbuyingeasy.co.uk//vertical scan range,vertical_refresh_rate_range
www.makingbuyingeasy.co.uk//weight,monitor_weight
www.makingbuyingeasy.co.uk//weight with stand,monitor_weight_with_stand
www.makingbuyingeasy.co.uk//width,monitor_dimension
www.makingbuyingeasy.co.uk//width,monitor_width
www.makingbuyingeasy.co.uk//width with stand,monitor_dimension_with_stand
www.makingbuyingeasy.co.uk//width with stand,monitor_width_with_stand
www.mediashopuk.com//aspect ratio,supported_aspect_ratio
www.mediashopuk.com//contrast ratio dynamic,contrast_ratio_dynamic
www.mediashopuk.com//contrast ratio typical,contrast_ratio_static
www.mediashopuk.com//depth,monitor_depth
www.mediashopuk.com//depth,monitor_dimension
www.mediashopuk.com//depth with stand,monitor_depth_with_stand
www.mediashopuk.com//depth with stand,monitor_dimension_with_stand
www.mediashopuk.com//digital horizontal frequency,digital_horizontal_refresh_rate_max
www.mediashopuk.com//digital horizontal frequency,digital_horizontal_refresh_rate_range
www.mediashopuk.com//digital vertical frequency,digital_vertical_refresh_rate_max
www.mediashopuk.com//digital vertical frequency,digital_vertical_refresh_rate_range
www.mediashopuk.com//display brightness,screen_brightness
www.mediashopuk.com//display diagonal,screen_size_diagonal
www.mediashopuk.com//display diagonal metric,screen_size_diagonal
www.mediashopuk.com//display number of colours,number_of_colors
www.mediashopuk.com//display resolution,supported_resolution
www.mediashopuk.com//height,monitor_dimension
www.mediashopuk.com//height,monitor_height
www.mediashopuk.com//height with stand,monitor_dimension_with_stand
www.mediashopuk.com//height with stand,monitor_height_with_stand
www.mediashopuk.com//horizontal scan range,horizontal_refresh_rate_max
www.mediashopuk.com//horizontal scan range,horizontal_refresh_rate_range
www.mediashopuk.com//input frequency,input_frequency
www.mediashopuk.com//nonoperating altitude,non_operating_working_altitude
www.mediashopuk.com//operating altitude,operating_working_altitude
www.mediashopuk.com//operating relative humidity hh,working_humidity
www.mediashopuk.com//operating temperature tt,working_temperature_max
www.mediashopuk.com//operating temperature tt,working_temperature_min
www.mediashopuk.com//operating temperature tt,working_temperature_range
www.mediashopuk.com//package weight,packaging_weight
www.mediashopuk.com//packaging depth,packaging_depth
www.mediashopuk.com//packaging depth,packaging_dimension
www.mediashopuk.com//packaging height,packaging_dimension
www.mediashopuk.com//packaging height,packaging_height
www.mediashopuk.com//packaging width,packaging_dimension
www.mediashopuk.com//packaging width,packaging_width
www.mediashopuk.com//pixel pitch,pixel_pitch
www.mediashopuk.com//power consumption max,power_consumption_max
www.mediashopuk.com//power consumption off,power_consumption_standy
www.mediashopuk.com//power consumption powersave,power_consumption_standy
www.mediashopuk.com//power consumption standby,power_consumption_standy
www.mediashopuk.com//power consumption typical,power_consumption_max
www.mediashopuk.com//relative humidity,working_humidity
www.mediashopuk.com//response time,response_time
www.mediashopuk.com//storage relative humidity hh,working_humidity
www.mediashopuk.com//storage temperature tt,working_temperature_max
www.mediashopuk.com//storage temperature tt,working_temperature_min
www.mediashopuk.com//storage temperature tt,working_temperature_range
www.mediashopuk.com//supported graphics resolutions,supported_resolution
www.mediashopuk.com//supported video modes,supported_resolution
www.mediashopuk.com//vertical scan range,vertical_refresh_rate_max
www.mediashopuk.com//vertical scan range,vertical_refresh_rate_range
www.mediashopuk.com//weight,monitor_weight
www.mediashopuk.com//weight with stand,monitor_weight_with_stand
www.mediashopuk.com//width,monitor_dimension
www.mediashopuk.com//width,monitor_width
www.mediashopuk.com//width with stand,monitor_dimension_with_stand
www.mediashopuk.com//width with stand,monitor_width_with_stand
www.mrhightech.com//aspect ratio,supported_aspect_ratio
www.mrhightech.com//contrast ratio dynamic,contrast_ratio_dynamic
www.mrhightech.com//contrast ratio typical,contrast_ratio_static
www.mrhightech.com//depth,monitor_depth
www.mrhightech.com//depth,monitor_dimension
www.mrhightech.com//depth with stand,monitor_depth_with_stand
www.mrhightech.com//depth with stand,monitor_dimension_with_stand
www.mrhightech.com//digital horizontal frequency,digital_horizontal_refresh_rate_max
www.mrhightech.com//digital horizontal frequency,digital_horizontal_refresh_rate_range
www.mrhightech.com//digital vertical frequency,digital_vertical_refresh_rate_max
www.mrhightech.com//digital vertical frequency,digital_vertical_refresh_rate_range
www.mrhightech.com//display brightness,screen_brightness
www.mrhightech.com//display diagonal,screen_size_diagonal
www.mrhightech.com//display diagonal metric,screen_size_diagonal
www.mrhightech.com//display number of colours,number_of_colors
www.mrhightech.com//display resolution,supported_resolution
www.mrhightech.com//height,monitor_dimension
www.mrhightech.com//height,monitor_height
www.mrhightech.com//height with stand,monitor_dimension_with_stand
www.mrhightech.com//height with stand,monitor_height_with_stand
www.mrhightech.com//horizontal scan range,horizontal_refresh_rate_max
www.mrhightech.com//horizontal scan range,horizontal_refresh_rate_range
www.mrhightech.com//input frequency,input_frequency
www.mrhightech.com//nonoperating altitude,non_operating_working_altitude
www.mrhightech.com//operating altitude,operating_working_altitude
www.mrhightech.com//operating relative humidity hh,working_humidity
www.mrhightech.com//operating temperature tt,working_temperature_max
www.mrhightech.com//operating temperature tt,working_temperature_min
www.mrhightech.com//operating temperature tt,working_temperature_range
www.mrhightech.com//package weight,packaging_weight
www.mrhightech.com//packaging depth,packaging_depth
www.mrhightech.com//packaging depth,packaging_dimension
www.mrhightech.com//packaging height,packaging_dimension
www.mrhightech.com//packaging height,packaging_height
www.mrhightech.com//packaging width,packaging_dimension
www.mrhightech.com//packaging width,packaging_width
www.mrhightech.com//pixel pitch,pixel_pitch
www.mrhightech.com//power consumption max,power_consumption_max
www.mrhightech.com//power consumption off,power_consumption_standy
www.mrhightech.com//power consumption powersave,power_consumption_standy
www.mrhightech.com//power consumption standby,power_consumption_standy
www.mrhightech.com//power consumption typical,power_consumption_max
www.mrhightech.com//relative humidity,working_humidity
www.mrhightech.com//response time,response_time
www.mrhightech.com//storage relative humidity hh,working_humidity
www.mrhightech.com//storage temperature tt,working_temperature_max
www.mrhightech.com//storage temperature tt,working_temperature_min
www.mrhightech.com//storage temperature tt,working_temperature_range
www.mrhightech.com//supported graphics resolutions,supported_resolution
www.mrhightech.com//supported video modes,supported_resolution
www.mrhightech.com//vertical scan range,vertical_refresh_rate_max
www.mrhightech.com//vertical scan range,vertical_refresh_rate_range
www.mrhightech.com//weight,monitor_weight
www.mrhightech.com//weight with stand,monitor_weight_with_stand
www.mrhightech.com//width,monitor_dimension
www.mrhightech.com//width,monitor_width
www.mrhightech.com//width with stand,monitor_dimension_with_stand
www.mrhightech.com//width with stand,monitor_width_with_stand
www.nexus-t.co.uk//aspect ratio,supported_aspect_ratio
www.nexus-t.co.uk//brightness,screen_brightness
www.nexus-t.co.uk//colours,number_of_colors
www.nexus-t.co.uk//contrast ratio,contrast_ratio_static
www.nexus-t.co.uk//dynamic contrast ratio,contrast_ratio_dynamic
www.nexus-t.co.uk//gross weight,packaging_weight
www.nexus-t.co.uk//horizontal frequency range,horizontal_refresh_rate_max
www.nexus-t.co.uk//horizontal frequency range,horizontal_refresh_rate_range
www.nexus-t.co.uk//max resolution,supported_resolution
www.nexus-t.co.uk//net weight,monitor_weight
www.nexus-t.co.uk//normal power consumption,power_consumption_max
www.nexus-t.co.uk//package height,packaging_dimension
www.nexus-t.co.uk//package height,packaging_height
www.nexus-t.co.uk//package length,packaging_dimension
www.nexus-t.co.uk//package length,packaging_width
www.nexus-t.co.uk//package width,packaging_dimension
www.nexus-t.co.uk//package width,packaging_width
www.nexus-t.co.uk//pixel pitch,pixel_pitch
www.nexus-t.co.uk//product height,monitor_dimension_with_stand
www.nexus-t.co.uk//product height,monitor_height_with_stand
www.nexus-t.co.uk//product height without stand,monitor_dimension
www.nexus-t.co.uk//product height without stand,monitor_height
www.nexus-t.co.uk//product length,monitor_depth_with_stand
www.nexus-t.co.uk//product length,monitor_dimension_with_stand
www.nexus-t.co.uk//product length without stand,monitor_depth
www.nexus-t.co.uk//product length without stand,monitor_dimension
www.nexus-t.co.uk//product name,response_time
www.nexus-t.co.uk//product name,screen_size_diagonal
www.nexus-t.co.uk//product name,supported_resolution
www.nexus-t.co.uk//product width,monitor_dimension_with_stand
www.nexus-t.co.uk//product width,monitor_width_with_stand
www.nexus-t.co.uk//product width without stand,monitor_dimension
www.nexus-t.co.uk//product width without stand,monitor_width
www.nexus-t.co.uk//recommend resolution,supported_resolution
www.nexus-t.co.uk//response time,response_time
www.nexus-t.co.uk//screen size,screen_size_diagonal
www.nexus-t.co.uk//standby power consumption,power_consumption_standy
www.nexus-t.co.uk//vertical frequency range,vertical_refresh_rate_max
www.nexus-t.co.uk//vertical frequency range,vertical_refresh_rate_range
www.nexus-t.co.uk//wall mount,mount_model
www.nexus-t.co.uk//warranty direct with manufacturer,warranty_duration
www.odsi.co.uk//aspect ratio,supported_aspect_ratio
www.odsi.co.uk//brightness,screen_brightness
www.odsi.co.uk//colour depth,number_of_colors
www.odsi.co.uk//colour support,number_of_colors
www.odsi.co.uk//contrast ratio,contrast_ratio_dynamic
www.odsi.co.uk//contrast ratio,contrast_ratio_static
www.odsi.co.uk//depth,monitor_depth
www.odsi.co.uk//depth,monitor_dimension
www.odsi.co.uk//device type,screen_size_diagonal
www.odsi.co.uk//diagonal size,screen_size_diagonal
www.odsi.co.uk//diagonal size cm,screen_size_diagonal
www.odsi.co.uk//dimensions  weight details,monitor_depth
www.odsi.co.uk//dimensions  weight details,monitor_depth_with_stand
www.odsi.co.uk//dimensions  weight details,monitor_dimension
www.odsi.co.uk//dimensions  weight details,monitor_dimension_with_stand
www.odsi.co.uk//dimensions  weight details,monitor_height
www.odsi.co.uk//dimensions  weight details,monitor_height_with_stand
www.odsi.co.uk//dimensions  weight details,monitor_weight
www.odsi.co.uk//dimensions  weight details,monitor_weight_with_stand
www.odsi.co.uk//dimensions  weight details,monitor_width
www.odsi.co.uk//dimensions  weight details,monitor_width_with_stand
www.odsi.co.uk//dimensions wxdxh,monitor_depth
www.odsi.co.uk//dimensions wxdxh,monitor_depth_with_stand
www.odsi.co.uk//dimensions wxdxh,monitor_dimension
www.odsi.co.uk//dimensions wxdxh,monitor_dimension_with_stand
www.odsi.co.uk//dimensions wxdxh,monitor_height
www.odsi.co.uk//dimensions wxdxh,monitor_height_with_stand
www.odsi.co.uk//dimensions wxdxh,monitor_width
www.odsi.co.uk//dimensions wxdxh,monitor_width_with_stand
www.odsi.co.uk//display format,supported_resolution
www.odsi.co.uk//height,monitor_dimension
www.odsi.co.uk//height,monitor_height
www.odsi.co.uk//horizontal refresh rate,horizontal_refresh_rate_max
www.odsi.co.uk//horizontal refresh rate,horizontal_refresh_rate_range
www.odsi.co.uk//humidity range operating,working_humidity
www.odsi.co.uk//image aspect ratio,supported_aspect_ratio
www.odsi.co.uk//image brightness,screen_brightness
www.odsi.co.uk//image contrast ratio,contrast_ratio_static
www.odsi.co.uk//manufacturer warranty,warranty_duration
www.odsi.co.uk//max operating temperature,working_temperature_max
www.odsi.co.uk//max operating temperature,working_temperature_range
www.odsi.co.uk//max resolution,supported_resolution
www.odsi.co.uk//min operating temperature,working_temperature_min
www.odsi.co.uk//min operating temperature,working_temperature_range
www.odsi.co.uk//native maximum resolution,supported_resolution
www.odsi.co.uk//native resolution,supported_resolution
www.odsi.co.uk//pixel pitch,pixel_pitch
www.odsi.co.uk//power consumption operational,power_consumption_max
www.odsi.co.uk//power consumption stand by,power_consumption_standy
www.odsi.co.uk//power consumption stand by  sleep,power_consumption_standy
www.odsi.co.uk//product description,screen_size_diagonal
www.odsi.co.uk//refresh rate,vertical_refresh_rate_max
www.odsi.co.uk//refresh rate,vertical_refresh_rate_range
www.odsi.co.uk//resolution,supported_resolution
www.odsi.co.uk//response time,response_time
www.odsi.co.uk//service  support,warranty_duration
www.odsi.co.uk//service  support details,warranty_duration
www.odsi.co.uk//supported computer resolutions,supported_resolution
www.odsi.co.uk//vertical refresh rate,vertical_refresh_rate_max
www.odsi.co.uk//vertical refresh rate,vertical_refresh_rate_range
www.odsi.co.uk//viewable size,screen_size_diagonal
www.odsi.co.uk//weight,monitor_weight
www.odsi.co.uk//width,monitor_dimension
www.odsi.co.uk//width,monitor_width
www.officedepot.com//aspect ratio,supported_aspect_ratio
www.officedepot.com//brightness,screen_brightness
www.officedepot.com//color supported,number_of_colors
www.officedepot.com//contrast ratio,contrast_ratio_static
www.officedepot.com//depth,monitor_depth
www.officedepot.com//depth,monitor_dimension
www.officedepot.com//depth with stand,monitor_depth_with_stand
www.officedepot.com//depth with stand,monitor_dimension_with_stand
www.officedepot.com//diagonal screen size,screen_size_diagonal
www.officedepot.com//dimensions,monitor_depth_with_stand
www.officedepot.com//dimensions,monitor_dimension_with_stand
www.officedepot.com//dimensions,monitor_height_with_stand
www.officedepot.com//dimensions,monitor_width_with_stand
www.officedepot.com//height,monitor_dimension
www.officedepot.com//height,monitor_height
www.officedepot.com//height with stand,monitor_dimension_with_stand
www.officedepot.com//height with stand,monitor_height_with_stand
www.officedepot.com//maximum resolution,supported_resolution
www.officedepot.com//monitor brightness,screen_brightness
www.officedepot.com//offmode power consumption,power_consumption_standy
www.officedepot.com//operating power consumption,power_consumption_max
www.officedepot.com//product name,screen_size_diagonal
www.officedepot.com//response time,response_time
www.officedepot.com//screen size,screen_size_diagonal
www.officedepot.com//standard refresh rate,vertical_refresh_rate_max
www.officedepot.com//standard refresh rate,vertical_refresh_rate_range
www.officedepot.com//standby power consumption,power_consumption_standy
www.officedepot.com//typical response time,response_time
www.officedepot.com//viewable image size,screen_size_diagonal
www.officedepot.com//warranty length,warranty_duration
www.officedepot.com//weight,monitor_weight
www.officedepot.com//weight with stand approximate,monitor_weight_with_stand
www.officedepot.com//width,monitor_dimension
www.officedepot.com//width,monitor_width
www.officedepot.com//width with stand,monitor_dimension_with_stand
www.officedepot.com//width with stand,monitor_width_with_stand
www.ohc24.ch//aspect ratio,supported_aspect_ratio
www.ohc24.ch//brightness,screen_brightness
www.ohc24.ch//colour support,number_of_colors
www.ohc24.ch//contrast ratio,contrast_ratio_dynamic
www.ohc24.ch//contrast ratio,contrast_ratio_static
www.ohc24.ch//device type,screen_size_diagonal
www.ohc24.ch//dimensions wxdxh,monitor_depth
www.ohc24.ch//dimensions wxdxh,monitor_depth_with_stand
www.ohc24.ch//dimensions wxdxh,monitor_dimension
www.ohc24.ch//dimensions wxdxh,monitor_dimension_with_stand
www.ohc24.ch//dimensions wxdxh,monitor_height
www.ohc24.ch//dimensions wxdxh,monitor_height_with_stand
www.ohc24.ch//dimensions wxdxh,monitor_width
www.ohc24.ch//dimensions wxdxh,monitor_width_with_stand
www.ohc24.ch//image aspect ratio,supported_aspect_ratio
www.ohc24.ch//manufacturer warranty,warranty_duration
www.ohc24.ch//native resolution,supported_resolution
www.ohc24.ch//pixel pitch,pixel_pitch
www.ohc24.ch//product description,screen_size_diagonal
www.ohc24.ch//resolution,supported_resolution
www.ohc24.ch//response time,response_time
www.ohc24.ch//weight,monitor_weight_with_stand
www.pc-canada.com//aspect ratio,supported_aspect_ratio
www.pc-canada.com//brightness,screen_brightness
www.pc-canada.com//color supported,number_of_colors
www.pc-canada.com//contrast ratio,contrast_ratio_static
www.pc-canada.com//depth,monitor_depth
www.pc-canada.com//depth,monitor_dimension
www.pc-canada.com//depth with stand,monitor_depth_with_stand
www.pc-canada.com//depth with stand,monitor_dimension_with_stand
www.pc-canada.com//height,monitor_dimension
www.pc-canada.com//height,monitor_height
www.pc-canada.com//height with stand,monitor_dimension_with_stand
www.pc-canada.com//height with stand,monitor_height_with_stand
www.pc-canada.com//limited warranty,warranty_duration
www.pc-canada.com//maximum resolution,supported_resolution
www.pc-canada.com//offmode power consumption,power_consumption_standy
www.pc-canada.com//operating power consumption,power_consumption_max
www.pc-canada.com//product name,screen_size_diagonal
www.pc-canada.com//response time,response_time
www.pc-canada.com//screen size,screen_size_diagonal
www.pc-canada.com//standard refresh rate,vertical_refresh_rate_max
www.pc-canada.com//standard refresh rate,vertical_refresh_rate_range
www.pc-canada.com//standby power consumption,power_consumption_standy
www.pc-canada.com//weight approximate,monitor_weight
www.pc-canada.com//weight with stand approximate,monitor_weight_with_stand
